SIZE,COMPRESSED,RATIO,TIME
805,536,0.66583850931677,0.015358924865723
3065,1371,0.44730831973899,0.015933036804199
1750,1006,0.57485714285714,0.014600992202759
3075,1352,0.43967479674797,0.016247987747192
760,525,0.69078947368421,0.015673875808716
900,530,0.58888888888889,0.01603102684021
3090,1380,0.44660194174757,0.016749858856201
3095,1382,0.44652665589661,0.015694141387939
3100,1383,0.44612903225806,0.014185905456543
3150,1357,0.43079365079365,0.016767024993896
2525,1073,0.4249504950495,0.014453172683716
2585,1232,0.47659574468085,0.014642953872681
850,555,0.65294117647059,0.01581883430481
2750,1300,0.47272727272727,0.014765024185181
3125,1376,0.44032,0.014469861984253
3130,1403,0.4482428115016,0.015455007553101
3135,1389,0.44306220095694,0.015022039413452
3140,1383,0.44044585987261,0.015755891799927
3145,1225,0.38950715421304,0.016212940216064
3150,1376,0.4368253968254,0.015305042266846
3200,1374,0.429375,0.015584945678711
3155,1389,0.44025356576862,0.015707969665527
3160,1376,0.43544303797468,0.014896869659424
3165,1244,0.39304897314376,0.014717817306519
3170,1383,0.43627760252366,0.017879962921143
3175,1397,0.44,0.015212059020996
1840,1020,0.55434782608696,0.014097929000854
3185,1390,0.43642072213501,0.016314029693604
515,391,0.75922330097087,0.016942977905273
3195,1362,0.42629107981221,0.015207052230835
3200,1393,0.4353125,0.01635217666626
3250,1399,0.43046153846154,0.015794038772583
3205,1391,0.43400936037441,0.017006874084473
3210,1240,0.38629283489097,0.014469861984253
3215,1370,0.42612752721617,0.015099048614502
3220,1377,0.4276397515528,0.016588926315308
3225,1415,0.43875968992248,0.014911890029907
3230,1364,0.42229102167183,0.016438007354736
2650,1150,0.43396226415094,0.018525123596191
640,455,0.7109375,0.014497995376587
3245,1391,0.4286594761171,0.014480113983154
3250,1401,0.43107692307692,0.017874002456665
3300,1388,0.42060606060606,0.017067909240723
3255,1392,0.42764976958525,0.014208078384399
3260,1413,0.43343558282209,0.015713930130005
3265,1399,0.42848392036753,0.016158103942871
3270,1364,0.417125382263,0.014388084411621
3275,1403,0.42839694656489,0.016309022903442
2310,1150,0.4978354978355,0.016054153442383
3285,1367,0.41613394216134,0.014894008636475
3290,1426,0.43343465045593,0.016412973403931
3295,1405,0.42640364188164,0.020370960235596
3300,1391,0.42151515151515,0.016334056854248
3350,1416,0.42268656716418,0.015151023864746
3305,1211,0.36641452344932,0.016767024993896
3310,1345,0.40634441087613,0.01488184928894
3315,1381,0.41659125188537,0.016192197799683
3320,1401,0.42198795180723,0.016625165939331
3325,1404,0.42225563909774,0.016355991363525
3330,1414,0.42462462462462,0.017814159393311
3335,1403,0.42068965517241,0.015987157821655
3340,1402,0.41976047904192,0.014822959899902
3345,1407,0.42062780269058,0.016581058502197
3350,1421,0.42417910447761,0.016184091567993
3400,1405,0.41323529411765,0.015509128570557
3355,1415,0.42175856929955,0.017030000686646
3360,1322,0.39345238095238,0.015023946762085
2050,1095,0.53414634146341,0.014477014541626
3370,1318,0.39109792284866,0.015846967697144
1970,1060,0.53807106598985,0.016409158706665
3380,1405,0.41568047337278,0.015876054763794
3385,1411,0.41683899556869,0.01640510559082
3390,1418,0.41828908554572,0.016433954238892
3395,1404,0.41354933726068,0.01487398147583
3400,3201,0.94147058823529,0.015917062759399
3450,1403,0.40666666666667,0.016607046127319
3405,1415,0.41556534508076,0.014140844345093
3410,1404,0.41173020527859,0.016315221786499
3415,1389,0.40673499267936,0.014768838882446
2260,1147,0.50752212389381,0.014196872711182
115,151,1.3130434782609,0.015851974487305
3430,1394,0.4064139941691,0.015841007232666
3435,1391,0.40494905385735,0.015825033187866
3440,1414,0.41104651162791,0.017631053924561
3445,1415,0.41074020319303,0.016297101974487
3450,1417,0.41072463768116,0.016810894012451
50,89,1.78,0.017293930053711
3455,1400,0.40520984081042,0.015318155288696
3460,1411,0.40780346820809,0.014657020568848
3465,1412,0.40750360750361,0.016670942306519
3470,1414,0.40749279538905,0.015253067016602
3475,1412,0.4063309352518,0.016581058502197
3480,1370,0.39367816091954,0.016668796539307
3485,1411,0.40487804878049,0.015027046203613
3490,1423,0.40773638968481,0.01664400100708
3495,1420,0.40629470672389,0.015516996383667
3500,1421,0.406,0.014945030212402
3550,1411,0.39746478873239,0.015668153762817
3505,1391,0.39686162624822,0.017705917358398
3510,1415,0.4031339031339,0.015637159347534
3515,1417,0.40312944523471,0.020740985870361
3520,1420,0.40340909090909,0.015245914459229
3525,1429,0.40539007092199,0.016025066375732
3530,1366,0.38696883852691,0.017096042633057
3535,1418,0.4011315417256,0.01465892791748
1440,832,0.57777777777778,0.017067909240723
3545,1422,0.40112834978843,0.017848968505859
3250,1400,0.43076923076923,0.014739036560059
3600,1421,0.39472222222222,0.015627861022949
3555,1426,0.40112517580872,0.016890048980713
3560,1381,0.38792134831461,0.015163898468018
3565,1438,0.40336605890603,0.017173051834106
3242,1249,0.38525601480568,0.01429295539856
150,173,1.1533333333333,0.015633106231689
3580,1414,0.39497206703911,0.016971111297607
3585,1429,0.39860529986053,0.016030073165894
3590,1429,0.39805013927577,0.015854835510254
3595,1443,0.40139082058414,0.016280889511108
3600,1408,0.39111111111111,0.017590045928955
3650,1409,0.38602739726027,0.016687154769897
3605,1373,0.38085991678225,0.017399072647095
3610,1413,0.39141274238227,0.015818119049072
3615,1412,0.39059474412172,0.014958143234253
3620,1426,0.3939226519337,0.017120122909546
1350,794,0.58814814814815,0.015258073806763
3630,1445,0.39807162534435,0.015793085098267
3635,1437,0.39532324621733,0.01662015914917
3640,1431,0.39313186813187,0.015491008758545
3645,1418,0.38902606310014,0.016877889633179
3650,1428,0.39123287671233,0.016288995742798
3700,1436,0.38810810810811,0.014750003814697
1100,699,0.63545454545455,0.015762805938721
3660,1456,0.39781420765027,0.015925168991089
3665,1434,0.3912687585266,0.014229774475098
3670,1435,0.39100817438692,0.017235994338989
3675,1440,0.39183673469388,0.017347097396851
3680,1438,0.39076086956522,0.014716863632202
3685,1431,0.38833107191316,0.016971111297607
3690,1441,0.39051490514905,0.014334917068481
2650,1150,0.43396226415094,0.014201164245605
3700,1415,0.38243243243243,0.016227960586548
3750,1441,0.38426666666667,0.016649007797241
3705,1443,0.38947368421053,0.014631986618042
3710,1436,0.38706199460916,0.015996932983398
3715,1430,0.38492597577389,0.018502950668335
3720,1375,0.36962365591398,0.01851487159729
3725,1442,0.38711409395973,0.016875982284546
3730,1420,0.38069705093834,0.015136003494263
2650,1150,0.43396226415094,0.014761924743652
3740,1432,0.38288770053476,0.016849040985107
3745,1255,0.33511348464619,0.014333963394165
3750,1395,0.372,0.016398906707764
3800,1440,0.37894736842105,0.016463994979858
2795,1321,0.47262969588551,0.014767169952393
1740,1001,0.57528735632184,0.016592979431152
3765,1393,0.36998671978752,0.014314889907837
3770,1404,0.37241379310345,0.015058994293213
3775,1450,0.3841059602649,0.017957925796509
3780,1458,0.38571428571429,0.018144130706787
595,419,0.70420168067227,0.016434907913208
3790,1434,0.37836411609499,0.017194986343384
3795,1450,0.38208168642951,0.014889001846313
3800,1464,0.38526315789474,0.014794111251831
3850,1456,0.37818181818182,0.01639199256897
2965,1367,0.4610455311973,0.014454126358032
1800,1009,0.56055555555556,0.018095970153809
3815,1497,0.39239842726081,0.018083095550537
3820,1458,0.38167539267016,0.01594090461731
3825,1437,0.3756862745098,0.016969919204712
3830,1438,0.37545691906005,0.01650595664978
3835,1445,0.3767926988266,0.017043113708496
3840,1478,0.38489583333333,0.016302824020386
3845,1448,0.37659297789337,0.016999006271362
3850,1453,0.3774025974026,0.016343116760254
3900,1401,0.35923076923077,0.021403074264526
3855,1452,0.37665369649805,0.015887975692749
3400,3201,0.94147058823529,0.016752004623413
3865,1452,0.37567917205692,0.016599178314209
445,358,0.80449438202247,0.016936063766479
3875,3672,0.94761290322581,0.018182039260864
3880,1468,0.37835051546392,0.016278028488159
3885,1526,0.39279279279279,0.016790151596069
3890,1402,0.36041131105398,0.014533042907715
50,90,1.8,0.016549825668335
3900,1442,0.36974358974359,0.016357898712158
3950,1445,0.36582278481013,0.014963150024414
3905,1468,0.37592829705506,0.016156911849976
3910,1455,0.37212276214834,0.01537299156189
3915,1458,0.37241379310345,0.014618873596191
3920,1461,0.37270408163265,0.016108989715576
975,639,0.65538461538462,0.016549110412598
3930,1266,0.32213740458015,0.015053987503052
3935,1523,0.38703939008895,0.018599033355713
1805,928,0.51412742382271,0.017342090606689
3945,1452,0.3680608365019,0.015636920928955
3950,1434,0.36303797468354,0.017313003540039
4000,1462,0.3655,0.016482830047607
3955,1460,0.36915297092288,0.015208959579468
3960,1460,0.36868686868687,0.015936136245728
3965,1467,0.36998738965952,0.016143798828125
3970,1600,0.40302267002519,0.015151977539062
3975,1469,0.36955974842767,0.016709804534912
3980,1459,0.36658291457286,0.016398191452026
2650,1150,0.43396226415094,0.015339851379395
3990,1476,0.36992481203008,0.017850875854492
2750,1300,0.47272727272727,0.017224073410034
4000,1452,0.363,0.018086910247803
4050,1453,0.35876543209877,0.019773006439209
4005,1462,0.36504369538077,0.020955085754395
4010,1474,0.36758104738155,0.018497943878174
4015,1465,0.36488169364882,0.017619848251343
4020,1470,0.36567164179104,0.017159938812256
4025,1578,0.39204968944099,0.017692089080811
4030,1472,0.36526054590571,0.017460107803345
4035,1557,0.38587360594796,0.016373872756958
4040,1496,0.37029702970297,0.01636791229248
4045,1470,0.36341161928307,0.015857219696045
4050,1472,0.36345679012346,0.014894962310791
4100,1439,0.3509756097561,0.017184972763062
4055,1469,0.36226880394575,0.014423847198486
4060,1479,0.36428571428571,0.014173030853271
4065,1466,0.36063960639606,0.016145944595337
4070,1455,0.35749385749386,0.016089916229248
4075,1467,0.36,0.015985012054443
4080,1466,0.3593137254902,0.016881942749023
4085,1462,0.35789473684211,0.01635479927063
1810,1035,0.57182320441989,0.01564884185791
4095,1489,0.36361416361416,0.016684055328369
3260,1413,0.43343558282209,0.014358043670654
4150,1473,0.35493975903614,0.014839172363281
900,530,0.58888888888889,0.016026020050049
4110,1494,0.36350364963504,0.014309167861938
4115,1474,0.35820170109356,0.014698028564453
4120,1461,0.35461165048544,0.01563286781311
4125,1484,0.35975757575758,0.015322923660278
4130,1483,0.3590799031477,0.014772891998291
3390,1418,0.41828908554572,0.015882015228271
4140,1485,0.35869565217391,0.014533042907715
4145,1504,0.36284680337756,0.014542818069458
4150,1476,0.35566265060241,0.015507936477661
4200,1460,0.34761904761905,0.016227006912231
4155,1449,0.34873646209386,0.014023065567017
85,124,1.4588235294118,0.015801906585693
4165,1483,0.35606242496999,0.014963150024414
4170,1477,0.35419664268585,0.014549016952515
4175,1493,0.35760479041916,0.01485800743103
4180,1458,0.3488038277512,0.014320850372314
4185,1449,0.34623655913978,0.014469146728516
4190,1493,0.3563245823389,0.015079975128174
4195,3993,0.95184743742551,0.014320135116577
4200,1464,0.34857142857143,0.014209032058716
4250,1444,0.33976470588235,0.014668941497803
4205,1488,0.3538644470868,0.014123916625977
2305,1142,0.49544468546638,0.014902114868164
4215,1489,0.35326215895611,0.01474404335022
4220,1491,0.35331753554502,0.014633893966675
4225,1490,0.35266272189349,0.015171051025391
4230,1485,0.35106382978723,0.014758110046387
4235,1497,0.35348288075561,0.01472806930542
4240,1502,0.35424528301887,0.014657974243164
4245,1487,0.35029446407538,0.014799118041992
4150,1474,0.35518072289157,0.014675855636597
4300,1489,0.34627906976744,0.015560865402222
4255,1487,0.34947121034078,0.01496696472168
4260,1495,0.35093896713615,0.01489520072937
3800,1464,0.38526315789474,0.015440940856934
4270,1498,0.35081967213115,0.014875888824463
4275,1480,0.34619883040936,0.016890048980713
4280,1490,0.3481308411215,0.015964984893799
4285,1482,0.34585764294049,0.015570163726807
4290,1486,0.34638694638695,0.014384031295776
4295,1488,0.34644935972061,0.014955043792725
1955,1052,0.5381074168798,0.015738010406494
4350,1466,0.33701149425287,0.015412092208862
4305,1445,0.33565621370499,0.016098976135254
1700,981,0.57705882352941,0.016726970672607
4315,1608,0.37265353418308,0.015794038772583
4320,1499,0.34699074074074,0.015490055084229
4325,1497,0.34612716763006,0.015263080596924
4330,1493,0.34480369515012,0.01546311378479
140,166,1.1857142857143,0.014265060424805
4340,1474,0.33963133640553,0.021675109863281
4345,1504,0.34614499424626,0.015267848968506
4350,1487,0.34183908045977,0.015936136245728
4400,1507,0.3425,0.01532506942749
4355,1486,0.34121699196326,0.015541791915894
4100,1440,0.35121951219512,0.015078067779541
4365,1497,0.34295532646048,0.015420198440552
4370,1497,0.34256292906178,0.014623880386353
4375,1502,0.34331428571429,0.014854907989502
4380,1498,0.34200913242009,0.01568603515625
4385,1526,0.34800456100342,0.015595197677612
4390,1314,0.29931662870159,0.014969110488892
230,236,1.0260869565217,0.01448392868042
4400,1490,0.33863636363636,0.015358924865723
4450,1508,0.33887640449438,0.015024900436401
4405,1489,0.33802497162316,0.014703035354614
4410,1500,0.34013605442177,0.014739990234375
4415,1508,0.34156285390713,0.015038967132568
4420,1504,0.34027149321267,0.016758918762207
4425,1453,0.3283615819209,0.014700889587402
4430,1508,0.34040632054176,0.01497483253479
4435,1518,0.34227733934611,0.015655040740967
2650,1150,0.43396226415094,0.01511287689209
4445,1495,0.3363329583802,0.014981031417847
4450,1501,0.33730337078652,0.014698028564453
4500,1524,0.33866666666667,0.014156103134155
4455,1511,0.33916947250281,0.014985084533691
4460,1451,0.32533632286996,0.015950918197632
4465,1510,0.33818589025756,0.015424966812134
3400,1406,0.41352941176471,0.014505863189697
4475,1478,0.33027932960894,0.01500391960144
3390,1418,0.41828908554572,0.014572858810425
4485,1451,0.32352285395764,0.014412879943848
2650,1150,0.43396226415094,0.01512598991394
1700,981,0.57705882352941,0.014847040176392
2750,1300,0.47272727272727,0.014241933822632
4550,1496,0.32879120879121,0.015161037445068
3400,1406,0.41352941176471,0.014374017715454
4510,1504,0.33348115299335,0.015367984771729
4515,1511,0.33466223698782,0.015996932983398
4520,1511,0.33429203539823,0.014991044998169
4525,1520,0.33591160220994,0.01426887512207
4530,1511,0.33355408388521,0.015072107315063
4535,1515,0.33406835722161,0.014494895935059
4540,1511,0.33281938325991,0.014973878860474
4545,1685,0.37073707370737,0.01499080657959
4550,1519,0.33384615384615,0.014817953109741
4600,1468,0.31913043478261,0.014822006225586
1540,888,0.57662337662338,0.014681816101074
4560,1526,0.33464912280702,0.014582872390747
4565,1516,0.33209200438116,0.014532089233398
4570,1516,0.33172866520788,0.015377998352051
4575,1517,0.33158469945355,0.016244888305664
620,434,0.7,0.015633106231689
750,544,0.72533333333333,0.015910863876343
4590,1504,0.3276688453159,0.017204999923706
400,325,0.8125,0.014358043670654
4600,1527,0.33195652173913,0.015033960342407
4650,1508,0.32430107526882,0.014250993728638
4605,1527,0.33159609120521,0.014159917831421
4610,1531,0.33210412147505,0.014563083648682
4615,1511,0.32741061755146,0.01488208770752
4620,1520,0.32900432900433,0.017003059387207
4625,1524,0.32951351351351,0.015205860137939
4630,1518,0.32786177105832,0.014163970947266
2650,1150,0.43396226415094,0.014327049255371
4640,1515,0.32650862068966,0.015807867050171
4645,1495,0.32185145317546,0.01469898223877
4650,1666,0.35827956989247,0.014235019683838
4700,1524,0.32425531914894,0.01760196685791
4655,1528,0.32824919441461,0.014502048492432
4660,1533,0.32896995708155,0.014883995056152
1900,1055,0.55526315789474,0.014781951904297
4670,1531,0.32783725910064,0.014240980148315
4675,1531,0.32748663101604,0.01469898223877
4680,1522,0.32521367521368,0.014923095703125
4000,1463,0.36575,0.016791105270386
4690,1695,0.36140724946695,0.016234159469604
4695,1350,0.28753993610224,0.015594005584717
4700,1350,0.28723404255319,0.014498949050903
4750,1534,0.32294736842105,0.016102075576782
4705,1531,0.32539851222104,0.01497483253479
4710,1532,0.32526539278132,0.01467490196228
4715,1539,0.32640509013786,0.01538610458374
4375,1502,0.34331428571429,0.014363050460815
4725,1514,0.32042328042328,0.014514923095703
4730,1532,0.32389006342495,0.01428484916687
4735,1535,0.32418162618796,0.014580965042114
4740,1530,0.32278481012658,0.014755010604858
3710,1436,0.38706199460916,0.015643835067749
4750,1542,0.32463157894737,0.014527082443237
